readgroup,sample_name,subject_id,sample_type,absolute_path_to_fq1,absolute_path_to_fq2,library_name,platform_unit,sequence_date,sequence_platform,sequence_center
DCR105_TA_L03_567,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-567_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-567_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_568,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-568_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-568_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_569,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-569_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-569_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_570,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-570_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-570_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_571,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-571_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-571_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L03_572,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-572_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L03_B5GHOMrkogRAAIA-572_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_565,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-565_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-565_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_566,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-566_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-566_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_567,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-567_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-567_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_568,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-568_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-568_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_569,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-569_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-569_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_570,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-570_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-570_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_571,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-571_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-571_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
DCR105_TA_L04_572,DCR105_TA,DCR105,T,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-572_1.fq.gz,/home/ckane/crc-more/DCR105_TA/V350150482_L04_B5GHOMrkogRAAIA-572_2.fq.gz,DCR105_TA,DCR105_TA,2023-10-17T10:55:00,ILLUMINA,BGI
